"batch","id","title","line","section","catalog_status","upload_state","image_repo_path","image_absolute_path","products","tags","slogan","copy","target_href"
"pending-batch-01","dr-tee-peak-pressure","Peak Pressure Tee","Dr. Gray","Herren","Geplant","pending","store-assets/variants/dr-front-treibend-roh-ehrlich.png","/Users/martendr.gray/Documents/New project/DJ-Website/store-assets/variants/dr-front-treibend-roh-ehrlich.png","Classic Tee | Heavy Tee | Longsleeve","Herren | Peak Time | Druck","Fuer den Slot, in dem nichts weich ist.","Classic und Heavy Tee in einer harten, geraden Typo-Achse. Ideal fuer Club, Warm-up und dunklere Street-Fits.","/shop.html#herren-kollektion"
"pending-batch-01","dr-utility-jacket","Utility Night Jacket","Dr. Gray","Herren","Konzept","pending","store-assets/variants/dr-back-logo.png","/Users/martendr.gray/Documents/New project/DJ-Website/store-assets/variants/dr-back-logo.png","Light Jacket | Utility Overshirt | Coach Jacket","Herren | Jacket | Dark Utility","Cleanes Frontlogo, harter Night-Service-Look.","Gedacht fuer leichtere Uebergangsjacken und Overshirts in dunkler Farbwelt mit einem ruhigen, praezisen Dr.-Gray-Auftritt.","/shop.html#herren-kollektion"
"pending-batch-01","dr-heavy-tee-industrial","Industrial Heavy Tee","Dr. Gray","Herren","Geplant","pending","store-assets/variants/dr-front-kein-mainstream.png","/Users/martendr.gray/Documents/New project/DJ-Website/store-assets/variants/dr-front-kein-mainstream.png","Heavy Tee | Longsleeve | Layer Tee","Herren | Heavy Tee | Technoid","Gerade Linie, harter Druck, kein Umweg.","Heavy Tee fuer die kompromisslose Dr.-Gray-Achse mit klarer Fronttypo und optionaler Rueckenpraesenz.","/shop.html#herren-kollektion"
"pending-batch-01","dr-polo-control-axis","Control Axis Polo","Dr. Gray","Herren","In Vorbereitung","pending","store-assets/variants/dr-back-logo.png","/Users/martendr.gray/Documents/New project/DJ-Website/store-assets/variants/dr-back-logo.png","Polo | Longsleeve Polo | Smart Layer","Herren | Polo | Control","Sauberer Schnitt, klare Dominanz.","Polo-Linie fuer dunklere Event-Looks mit kleinem Frontlogo und kontrolliertem Rueckenclaim.","/shop.html#herren-kollektion"
"pending-batch-01","dr-longsleeve-underground","Underground Signal Longsleeve","Dr. Gray","Herren","Geplant","pending","store-assets/variants/dr-front-treibend-roh-ehrlich.png","/Users/martendr.gray/Documents/New project/DJ-Website/store-assets/variants/dr-front-treibend-roh-ehrlich.png","Longsleeve | Heavy Longsleeve | Crewneck","Herren | Longsleeve | Underground","Weniger Farbe, mehr Aussage.","Laengerer Fit fuer kalte Clubnaechte und harte Street-Looks mit klarer Frontmitte und ruhigem Nackenprint.","/shop.html#herren-kollektion"
"pending-batch-01","dr-zip-subpressure","Subpressure Zip","Dr. Gray","Herren","Geplant","pending","store-assets/variants/dr-back-logo.png","/Users/martendr.gray/Documents/New project/DJ-Website/store-assets/variants/dr-back-logo.png","Zip Hoodie | Heavy Zip | Street Jacket","Herren | Zip | Backprint","Front kompakt, Ruecken mit Wucht.","Zipper fuer dunkle Clubfits, Reise und Alltag. Der Druck bleibt klar, lesbar und ohne Designkonflikte.","/shop.html#herren-kollektion"
"pending-batch-01","mrs-dress-liebe","Liebe lauter. Kleid","Mrs. Dr. Gray","Damen","Geplant","pending","store-assets/variants/mrs-dress-front-liebe-lauter.png","/Users/martendr.gray/Documents/New project/DJ-Website/store-assets/variants/mrs-dress-front-liebe-lauter.png","Kleid | Shirt-Kleid | Oversize Tee","Damen | Kleider | Elegant","Femininer, aber immer noch Szene.","Das ist unsere weichere Damen-Linie fuer Shirt-Kleid, lockeres Dress oder ein elegantes Oversize Piece mit Mrs.-Branding.","/shop.html#damen-kollektion"
"pending-batch-01","mrs-top-afterglow","Zu echt fuer Plastik-Raves","Mrs. Dr. Gray","Damen","Geplant","pending","store-assets/variants/mrs-front-zu-wild.png","/Users/martendr.gray/Documents/New project/DJ-Website/store-assets/variants/mrs-front-zu-wild.png","Tank Top | Fitted Tee | Light Hoodie","Damen | Club | Attitude","Frech, clubbig und mit Haltung.","Funktioniert auf femininem Top, enganliegendem Tee oder leichtem Sommer-Hoodie mit kleinerem Mrs.-Frontlogo.","/shop.html#damen-kollektion"
"pending-batch-01","mrs-dress-midnight","Midnight Cutout Dress","Mrs. Dr. Gray","Damen","Konzept","pending","store-assets/variants/mrs-dress-front-liebe-lauter.png","/Users/martendr.gray/Documents/New project/DJ-Website/store-assets/variants/mrs-dress-front-liebe-lauter.png","Kleid | Bodycon Dress | Event Look","Damen | Dress | Club","Mehr Clublook, weniger Standard-Merch.","Ein Abend-Piece fuer die Damen-Linie mit reduziertem Mrs.-Logo, kleiner Typo und starker Silhouette. Perfekt fuer Special Drops und hochwertigere Fotos.","/shop.html#damen-kollektion"
"pending-batch-01","mrs-polo-afterhours","Afterhours Polo","Mrs. Dr. Gray","Damen","Geplant","pending","store-assets/variants/mrs-front-zu-wild.png","/Users/martendr.gray/Documents/New project/DJ-Website/store-assets/variants/mrs-front-zu-wild.png","Polo | Fitted Shirt | Soft Layer","Damen | Polo | Elegant","Selbstbewusst, klar und nicht aufgesetzt.","Eine etwas aufgeraeumtere Damen-Variante fuer Polo, fitted shirt oder leichtes Layering. Das Mrs.-Logo bleibt klein und stark, der Spruch fuehrt den Rest.","/shop.html#damen-kollektion"
