"batch","id","title","line","section","catalog_status","upload_state","image_repo_path","image_absolute_path","products","tags","slogan","copy","target_href"
"pending-batch-02","mrs-crop-nightpulse","Night Pulse Crop","Mrs. Dr. Gray","Damen","Geplant","pending","store-assets/variants/mrs-front-zu-wild.png","/Users/martendr.gray/Documents/New project/DJ-Website/store-assets/variants/mrs-front-zu-wild.png","Crop Shirt | Soft Crop | Fitted Tee","Damen | Crop | Nightlife","Feminin, frech und glasklar gesetzt.","Crop-Look mit dominantem Mrs.-Logo und kurzer Hook-Zeile fuer Clubfotos und Story-Reels.","/shop.html#damen-kollektion"
"pending-batch-02","mrs-longsleeve-command","Command Longsleeve","Mrs. Dr. Gray","Damen","In Vorbereitung","pending","store-assets/variants/mrs-front-signature.png","/Users/martendr.gray/Documents/New project/DJ-Website/store-assets/variants/mrs-front-signature.png","Longsleeve | Soft Hoodie | Layer Top","Damen | Longsleeve | Command","Selbstbewusst, klar und nicht verkleidet.","Langarm-Variante fuer die serioes-freche Damen-Linie mit fokussierter Frontachse und ruhiger Typo.","/shop.html#damen-kollektion"
"pending-batch-02","mrs-tee-heartline","Heartline Signature Tee","Mrs. Dr. Gray","Damen","Geplant","pending","store-assets/variants/mrs-front-liebe-lauter.png","/Users/martendr.gray/Documents/New project/DJ-Website/store-assets/variants/mrs-front-liebe-lauter.png","Signature Tee | Fitted Tee | Crop Shirt","Damen | Signature | Heartline","Weiblich im Ton, stark im Auftritt.","Signature-Tee mit klarem Mrs.-Fokus fuer alltagstaugliche Fits und hochwertige Night-Content-Sets.","/shop.html#damen-kollektion"
"pending-batch-02","mrs-dress-afterset","Afterset Dress","Mrs. Dr. Gray","Damen","Konzept","pending","store-assets/variants/mrs-dress-front-liebe-lauter.png","/Users/martendr.gray/Documents/New project/DJ-Website/store-assets/variants/mrs-dress-front-liebe-lauter.png","Shirt Dress | Bodycon Dress | Event Fit","Damen | Dress | Event","Sexy-serioes mit sauberer Linie.","Dress-Piece fuer spaetere Event-Drops mit reduzierter Frontgrafik und klarer, hochwertiger Silhouette.","/shop.html#damen-kollektion"
"pending-batch-02","couple-hoodie-beat","Couple in Love mit dem Beat","Couple Edition","Couple","Prioritaet","pending","store-assets/variants/couple-front-verheiratet.png","/Users/martendr.gray/Documents/New project/DJ-Website/store-assets/variants/couple-front-verheiratet.png","Hoodie Set | Shirt Set | Poster","Couple | Duo | Symmetrisch","Das persoenlichste Duo-Statement im ganzen Drop.","Beide Logos auf identischer Hoehe, gemeinsame Mittelachse, keine Ueberlagerung. Perfekt fuer Hoodie- oder Shirt-Set.","/shop.html#couple-edition"
"pending-batch-02","couple-set-rhythm","Two Hearts. One Rhythm.","Couple Edition","Couple","Geplant","pending","store-assets/variants/couple-front-verheiratet.png","/Users/martendr.gray/Documents/New project/DJ-Website/store-assets/variants/couple-front-verheiratet.png","Shirt Set | Longsleeve Set | Tote Pair","Couple | Melodic | Set","Etwas melodischer, aber nicht kitschig.","Gedacht als zweites Duo-Motiv fuer internationale Reichweite, Eventfotos und weichere Content-Drops.","/shop.html#couple-edition"
"pending-batch-02","couple-set-vibe","His Beat. Her Vibe.","Couple Edition","Couple","Geplant","pending","store-assets/variants/couple-front-verheiratet.png","/Users/martendr.gray/Documents/New project/DJ-Website/store-assets/variants/couple-front-verheiratet.png","2er Shirt Set | 2er Hoodie Set | Couple Cap","Couple | Attitude | Limited","Mehr Attitude als Romantik-Kitsch.","Ein zweiteiliges Pair-Set mit klarer Aufteilung zwischen Frontclaim und Rueckensignatur.","/shop.html#couple-edition"
"pending-batch-02","couple-shirt-set","Two Souls. One Drop.","Couple Edition","Couple","Konzept","pending","store-assets/variants/couple-front-verheiratet.png","/Users/martendr.gray/Documents/New project/DJ-Website/store-assets/variants/couple-front-verheiratet.png","Shirt Set | Longsleeve Set | Event Bundle","Couple | Set | Story","Als Shirt-Set gedacht, nicht als Kitsch.","Fuer zwei abgestimmte Pieces mit gemeinsamer Sprache und klarer Symmetrie. Sehr stark fuer Merch-Fotos, Storys und Event-Content.","/shop.html#couple-edition"
"pending-batch-02","couple-hoodie-rhythm","Two Hearts. One Rhythm. Hoodie","Couple Edition","Couple","Prioritaet","pending","store-assets/variants/couple-front-two-hearts.png","/Users/martendr.gray/Documents/New project/DJ-Website/store-assets/variants/couple-front-two-hearts.png","Hoodie Set | Couple Hoodie | Gift Set","Couple | Hoodie | Melodic","Die melodischere Couple-Linie fuer softere Fotos und starke Storys.","Gemeinsames Hoodie-Motiv mit ruhigerer Sprache, aber weiterhin sauberer Symmetrie und klarem Duo-Auftritt.","/shop.html#couple-edition"
"pending-batch-02","couple-longsleeve-love","No Fake Love Longsleeve Set","Couple Edition","Couple","Konzept","pending","store-assets/variants/couple-front-verheiratet.png","/Users/martendr.gray/Documents/New project/DJ-Website/store-assets/variants/couple-front-verheiratet.png","Longsleeve Set | Tee Set | Dark Drop","Couple | Longsleeve | Dark","Frecher, roher und mit klarer Haltung.","Ein zweiteiliges Couple-Set fuer die dunklere Seite der Story. Weniger romantisch, mehr ehrliche Energie.","/shop.html#couple-edition"
